"Row","Time Diff","*Lambda","*N","Date","User ID","*DorkType"
2671,464437,116109.25,4,"2002-01-15",795844,"C"
2672,4086,2043,2,"1997-04-24",795876,"D"
2673,302189,60437.8,5,"2001-08-11",795894,"D"
2674,133526,26705.2,5,"2000-10-17",796050,"C"
2675,734683,183670.75,4,"2002-07-02",796062,"C"
2676,2315683,11578.415,200,"2003-08-25",796102,"D"
2677,1572267,7595.49275362319,207,"2003-04-05",796135,"D"
2678,558561,111712.2,5,"2002-03-24",796140,"C"
2679,112761,56380.5,2,"2000-08-17",796409,"D"
2680,757496,151499.2,5,"2002-07-13",796605,"D"
2681,173256,86628,2,"2001-01-20",796702,"D"
2682,724786,72478.6,10,"2002-06-27",796714,"D"
2683,86002,43001,2,"2000-05-10",796723,"D"
2684,707087,353543.5,2,"2002-06-18",796737,"C"
2685,2592995,12900.4726368159,201,"2003-10-05",796742,"D"
2686,2342669,11427.6536585366,205,"2003-08-29",796772,"D"
2687,3776858,18697.3168316832,202,"2004-02-19",796896,"D"
2688,734214,36710.7,20,"2002-07-01",796983,"D"
2689,4705237,23526.185,200,"2004-05-09",797017,"D"
2690,4435243,22176.215,200,"2004-04-18",797057,"D"
2691,600385,100064.166666667,6,"2002-04-19",797134,"D"
2692,1495,747.5,2,"1996-04-22",797283,"C"
2693,2574135,12680.4679802956,203,"2003-10-02",797285,"D"
2694,2232130,11160.65,200,"2003-08-11",797324,"D"
2695,433041,216520.5,2,"2001-12-21",797371,"E"
2696,5040,2520,2,"1997-07-09",797504,"C"
2697,519074,129768.5,4,"2002-02-25",797515,"D"
2698,781201,260400.333333333,3,"2002-07-24",797654,"D"
2699,120147,60073.5,2,"2000-09-09",797793,"D"
2700,861826,4287.69154228856,201,"2002-08-29",797805,"E"
2701,360978,40108.6666666667,9,"2001-10-15",797835,"D"
2702,355962,177981,2,"2001-10-10",797865,"D"
2703,525430,175143.333333333,3,"2002-03-01",797923,"D"
2704,429029,85805.8,5,"2001-12-17",797943,"D"
2705,257513,128756.5,2,"2001-06-14",797956,"D"
2706,544339,272169.5,2,"2002-03-14",797975,"E"
2707,31086,15543,2,"1999-05-04",797984,"D"
2708,690643,36349.6315789474,19,"2002-06-09",798003,"D"
2709,684216,68421.6,10,"2002-06-06",798007,"D"
2710,778862,59912.4615384615,13,"2002-07-23",798047,"C"
2711,191324,95662,2,"2001-02-26",798103,"C"
2712,16414470,82072.35,200,"2005-08-08",798104,"E"
2713,637116,127423.2,5,"2002-05-11",798200,"D"
2714,93798,46899,2,"2000-06-10",798255,"D"
2715,193244,64414.6666666667,3,"2001-03-01",798274,"D"
2716,775802,70527.4545454545,11,"2002-07-22",798329,"D"
2717,829024,207256,4,"2002-08-15",798341,"E"
2718,121,60.5,2,"1993-10-20",798383,"B"
2719,90311,45155.5,2,"2000-05-28",798408,"D"
2720,14156618,70783.09,200,"2005-06-15",798419,"D"
2721,116541,38847,3,"2000-08-29",798458,"D"
2722,171213,85606.5,2,"2001-01-16",798606,"D"
2723,260507,52101.4,5,"2001-06-18",798645,"D"
2724,524713,174904.333333333,3,"2002-03-01",798679,"D"
2725,1459089,7048.73913043478,207,"2003-03-09",798808,"E"
2726,162040,54013.3333333333,3,"2000-12-27",798849,"D"
2727,703000,117166.666666667,6,"2002-06-16",798952,"D"
2728,132926,44308.6666666667,3,"2000-10-16",799081,"D"
2729,714946,119157.666666667,6,"2002-06-22",799088,"D"
2730,538693,134673.25,4,"2002-03-10",799297,"D"
2731,630451,78806.375,8,"2002-05-07",799499,"C"
2732,711051,237017,3,"2002-06-20",799510,"E"
2733,85822,42911,2,"2000-05-09",799532,"D"
2734,3545298,17726.49,200,"2004-01-27",799645,"D"
2735,473704,2322.07843137255,204,"2002-01-22",799681,"D"
2736,446061,223030.5,2,"2001-12-31",799716,"E"
2737,470101,94020.2,5,"2002-01-20",799958,"D"
2738,435087,145029,3,"2001-12-22",799963,"D"
2739,3058,1529,2,"1997-01-08",799971,"D"
2740,488135,244067.5,2,"2002-02-02",800041,"D"
2741,405764,202882,2,"2001-11-27",800046,"D"
2742,68175,34087.5,2,"2000-02-15",800069,"C"
2743,186781,46695.25,4,"2001-02-17",800076,"D"
2744,599418,199806,3,"2002-04-18",800176,"D"
2745,761692,152338.4,5,"2002-07-15",800241,"E"
2746,540043,54004.3,10,"2002-03-11",800268,"D"
2747,787376,196844,4,"2002-07-27",800364,"E"
2748,324931,81232.75,4,"2001-09-07",800378,"D"
2749,278060,139030,2,"2001-07-12",800407,"D"
2750,786119,157223.8,5,"2002-07-26",800409,"E"
2751,454852,75808.6666666667,6,"2002-01-08",800548,"D"
2752,768835,85426.1111111111,9,"2002-07-18",800627,"D"
2753,712606,44537.875,16,"2002-06-20",800659,"C"
2754,365739,121913,3,"2001-10-20",800692,"D"
2755,3793671,18688.0344827586,203,"2004-02-21",800714,"D"
2756,815226,163045.2,5,"2002-08-09",800991,"D"
2757,416299,37845.3636363636,11,"2001-12-06",801094,"D"
2758,775020,86113.3333333333,9,"2002-07-21",801123,"E"
2759,678643,169660.75,4,"2002-06-03",801146,"C"
2760,687993,171998.25,4,"2002-06-08",801157,"D"
2761,71235,35617.5,2,"2000-03-02",801202,"D"
2762,41948357,207665.133663366,202,"2006-07-17",801213,"D"
2763,47849351,443049.546296296,108,"2006-09-03",801321,"D"
2764,592947,118589.4,5,"2002-04-14",801385,"D"
2765,308757,102919,3,"2001-08-19",801394,"E"
2766,81857,40928.5,2,"2000-04-22",801400,"D"
2767,525188,262594,2,"2002-03-01",801445,"D"
2768,622263,207421,3,"2002-05-02",801607,"E"
2769,7333273,36666.365,200,"2004-10-18",801633,"D"
2770,421,210.5,2,"1995-01-16",801691,"C"
2771,191169,95584.5,2,"2001-02-25",801754,"D"
2772,487319,162439.666666667,3,"2002-02-02",801972,"D"
2773,473339,236669.5,2,"2002-01-22",802074,"E"
2774,9066094,45330.47,200,"2005-01-04",802093,"E"
2775,240107,120053.5,2,"2001-05-19",802112,"C"
2776,77112,38556,2,"2000-03-31",802191,"D"
2777,374743,124914.333333333,3,"2001-10-29",802225,"E"
2778,4858431,24292.155,200,"2004-05-21",802309,"D"
2779,731814,91476.75,8,"2002-06-30",802318,"D"
2780,8473237,42366.185,200,"2004-12-10",802418,"E"
2781,2110109,10446.0841584158,202,"2003-07-22",802484,"C"
2782,656441,164110.25,4,"2002-05-22",802492,"C"
2783,136835,68417.5,2,"2000-10-26",802566,"D"
2784,69493,23164.3333333333,3,"2000-02-22",802721,"C"
2785,219463,73154.3333333333,3,"2001-04-17",802917,"E"
2786,700604,140120.8,5,"2002-06-14",802932,"D"
2787,305012,152506,2,"2001-08-15",802964,"C"
2788,50472,25236,2,"1999-10-28",802970,"D"
2789,695862,115977,6,"2002-06-12",803059,"E"
2790,102325,51162.5,2,"2000-07-12",803141,"D"
2791,1380,690,2,"1996-03-24",803201,"C"
2792,602459,54769,11,"2002-04-20",803348,"D"
2793,348758,49822.5714285714,7,"2001-10-03",803399,"D"
2794,167913,83956.5,2,"2001-01-09",803473,"D"
2795,168699,42174.75,4,"2001-01-11",803479,"C"
2796,9310,4655,2,"1998-02-18",803524,"C"
2797,1491255,7419.17910447761,201,"2003-03-17",803546,"D"
2798,724489,144897.8,5,"2002-06-27",803565,"D"
2799,750120,375060,2,"2002-07-09",803588,"E"
2800,428329,107082.25,4,"2001-12-17",803768,"C"
2801,457552,114388,4,"2002-01-10",803784,"D"
2802,625411,78176.375,8,"2002-05-04",803900,"D"
2803,60,30,2,"1993-02-09",803954,"B"
2804,47344961,830613.350877193,57,"2006-08-30",804096,"E"
2805,579022,193007.333333333,3,"2002-04-06",804138,"D"
2806,322624,161312,2,"2001-09-04",804181,"D"
2807,814205,407102.5,2,"2002-08-08",804261,"E"
2808,669634,223211.333333333,3,"2002-05-29",804300,"E"
2809,700361,140072.2,5,"2002-06-14",804333,"D"
2810,765185,63765.4166666667,12,"2002-07-16",804358,"D"
2811,750231,375115.5,2,"2002-07-09",804416,"D"
2812,479222,47922.2,10,"2002-01-27",804455,"D"
2813,88337,44168.5,2,"2000-05-19",804464,"D"
2814,370960,92740,4,"2001-10-25",804494,"D"
2815,51490,25745,2,"1999-11-04",804520,"D"
2816,693158,99022.5714285714,7,"2002-06-10",804552,"C"
2817,409726,204863,2,"2001-11-30",804624,"D"
2818,495731,247865.5,2,"2002-02-08",804640,"D"
2819,4349484,21747.42,200,"2004-04-11",804669,"D"
2820,47587605,239133.693467337,199,"2006-09-01",804759,"E"
2821,442169,49129.8888888889,9,"2001-12-28",804763,"C"
2822,768054,109722,7,"2002-07-18",804844,"C"
2823,1586317,7814.36945812808,203,"2003-04-09",804863,"D"
2824,586642,117328.4,5,"2002-04-10",805075,"D"
2825,76690,38345,2,"2000-03-29",805399,"C"
2826,283610,141805,2,"2001-07-19",805549,"D"
2827,319985,159992.5,2,"2001-09-01",805570,"D"
2828,535507,76501,7,"2002-03-08",805621,"D"
2829,183342,45835.5,4,"2001-02-10",805640,"C"
2830,416723,208361.5,2,"2001-12-07",805675,"D"
2831,2384620,11689.3137254902,204,"2003-09-04",805817,"D"
2832,362985,120995,3,"2001-10-17",805962,"E"
2833,50046,25023,2,"1999-10-25",806012,"D"
2834,391642,97910.5,4,"2001-11-14",806023,"C"
2835,263160,43860,6,"2001-06-22",806043,"D"
2836,589678,196559.333333333,3,"2002-04-12",806122,"D"
2837,756781,68798.2727272727,11,"2002-07-12",806150,"C"
2838,153086,76543,2,"2000-12-06",806250,"C"
2839,150628,37657,4,"2000-11-30",806280,"D"
2840,554780,110956,5,"2002-03-21",806297,"D"
2841,71651,23883.6666666667,3,"2000-03-04",806539,"D"
2842,470819,94163.8,5,"2002-01-20",806598,"D"
2843,478619,239309.5,2,"2002-01-26",806615,"D"
2844,212174,106087,2,"2001-04-04",806677,"D"
2845,401477,200738.5,2,"2001-11-23",806697,"D"
2846,668738,74304.2222222222,9,"2002-05-28",806709,"C"
2847,4080,2040,2,"1997-04-23",806753,"C"
2848,256276,85425.3333333333,3,"2001-06-12",806807,"D"
2849,2097208,10486.04,200,"2003-07-19",807027,"D"
2850,281523,140761.5,2,"2001-07-17",807091,"D"
2851,476999,79499.8333333333,6,"2002-01-25",807095,"D"
2852,5315531,26314.5099009901,202,"2004-06-23",807360,"D"
2853,9859996,49299.98,200,"2005-02-03",807381,"D"
2854,591323,295661.5,2,"2002-04-13",807487,"D"
2855,517874,172624.666666667,3,"2002-02-24",807530,"D"
2856,135320,67660,2,"2000-10-22",807589,"D"
2857,3946931,19734.655,200,"2004-03-06",807642,"D"
2858,2372138,11571.4048780488,205,"2003-09-02",807666,"E"
2859,225368,112684,2,"2001-04-26",807747,"C"
2860,188679,94339.5,2,"2001-02-20",807754,"D"
2861,2341033,11646.9303482587,201,"2003-08-29",807807,"D"
2862,310525,77631.25,4,"2001-08-21",807891,"D"
2863,537224,179074.666666667,3,"2002-03-09",807913,"E"
2864,460381,230190.5,2,"2002-01-12",807933,"D"
2865,699462,99923.1428571429,7,"2002-06-14",807976,"E"
2866,2950458,14752.29,200,"2003-11-21",807985,"C"
2867,47420667,443183.803738318,107,"2006-08-31",808011,"E"
2868,47351042,244077.536082474,194,"2006-08-30",808055,"E"
2869,47637732,324066.204081633,147,"2006-09-01",808058,"E"
2870,215986,107993,2,"2001-04-11",808164,"C"
2871,375856,125285.333333333,3,"2001-10-30",808213,"D"
2872,774424,129070.666666667,6,"2002-07-21",808313,"E"
2873,255107,85035.6666666667,3,"2001-06-11",808387,"C"
2874,676177,169044.25,4,"2002-06-01",808412,"E"
2875,472709,118177.25,4,"2002-01-22",808432,"C"
2876,160109,53369.6666666667,3,"2000-12-23",808511,"D"
2877,772495,85832.7777777778,9,"2002-07-20",808520,"D"
2878,3304694,16042.2038834951,206,"2004-01-01",808539,"D"
2879,787379,157475.8,5,"2002-07-27",808545,"D"
2880,1425653,4400.16358024691,324,"2003-03-01",808588,"C"
2881,99979,49989.5,2,"2000-07-04",808608,"D"
2882,45286001,226430.005,200,"2006-08-14",808627,"D"
2883,473704,157901.333333333,3,"2002-01-22",808715,"D"
2884,718966,71896.6,10,"2002-06-24",808752,"E"
2885,294,147,2,"1994-09-07",808758,"B"
2886,761840,38092,20,"2002-07-15",808764,"D"
2887,269658,134829,2,"2001-07-01",808780,"D"
2888,775050,27680.3571428571,28,"2002-07-21",808824,"D"
2889,526696,105339.2,5,"2002-03-02",808902,"D"
2890,42612517,212002.572139303,201,"2006-07-23",808981,"D"
2891,357,178.5,2,"1994-11-17",809010,"C"
2892,184376,92188,2,"2001-02-12",809093,"C"
2893,165929,82964.5,2,"2001-01-05",809131,"D"
2894,30520717,152603.585,200,"2006-03-23",809159,"E"
2895,142044,28408.8,5,"2000-11-09",809183,"D"
2896,4011428,20057.14,200,"2004-03-12",809184,"E"
2897,657820,82227.5,8,"2002-05-22",809187,"E"
2898,74417,37208.5,2,"2000-03-18",809200,"D"
2899,795365,159073,5,"2002-07-31",809216,"D"
2900,336184,56030.6666666667,6,"2001-09-19",809226,"C"
2901,302935,151467.5,2,"2001-08-12",809243,"D"
2902,10529576,52647.88,200,"2005-02-27",809256,"E"
2903,514210,171403.333333333,3,"2002-02-21",809334,"E"
2904,432823,144274.333333333,3,"2001-12-21",809338,"D"
2905,10671933,53094.1940298507,201,"2005-03-04",809349,"D"
2906,499804,166601.333333333,3,"2002-02-11",809359,"D"
2907,497974,248987,2,"2002-02-10",809386,"D"
2908,628282,104713.666666667,6,"2002-05-06",809399,"E"
2909,20103597,261085.675324675,77,"2005-10-21",809434,"D"
2910,98904,49452,2,"2000-06-30",809493,"D"
2911,7803,3901.5,2,"1997-12-16",809540,"C"
2912,16329852,81649.26,200,"2005-08-07",809616,"D"
2913,470762,235381,2,"2002-01-20",809685,"D"
2914,347107,86776.75,4,"2001-10-01",809760,"D"
2915,741602,370801,2,"2002-07-05",809838,"D"
2916,443246,221623,2,"2001-12-29",809864,"D"
2917,256010,128005,2,"2001-06-12",810061,"D"
2918,635545,211848.333333333,3,"2002-05-10",810099,"D"
2919,598644,299322,2,"2002-04-18",810129,"D"
2920,362477,72495.4,5,"2001-10-17",810204,"C"
2921,741534,247178,3,"2002-07-05",810268,"D"
2922,496811,82801.8333333333,6,"2002-02-09",810424,"D"
2923,436890,218445,2,"2001-12-24",810427,"D"
2924,405115,135038.333333333,3,"2001-11-26",810474,"D"
2925,57015,28507.5,2,"1999-12-12",810545,"D"
2926,608061,202687,3,"2002-04-24",810557,"E"
2927,429107,61301,7,"2001-12-17",810583,"E"
2928,621002,155250.5,4,"2002-05-01",810597,"D"
2929,1578216,7851.82089552239,201,"2003-04-07",810662,"D"
2930,46657473,444356.885714286,105,"2006-08-25",810693,"D"
2931,681521,52424.6923076923,13,"2002-06-04",810705,"D"
2932,4278512,21392.56,200,"2004-04-05",810777,"D"
2933,422271,211135.5,2,"2001-12-11",810855,"D"
2934,220971,73657,3,"2001-04-19",810898,"C"
2935,19285133,96425.665,200,"2005-10-06",810906,"E"
2936,156936,78468,2,"2000-12-15",811051,"C"
2937,66499,33249.5,2,"2000-02-06",811069,"D"
2938,79904,39952,2,"2000-04-13",811113,"C"
2939,6434129,32170.645,200,"2004-09-01",811182,"E"
2940,427613,213806.5,2,"2001-12-16",811199,"D"
2941,322171,161085.5,2,"2001-09-04",811290,"D"
2942,389871,97467.75,4,"2001-11-12",811299,"E"
2943,11367697,56555.7064676617,201,"2005-03-27",811303,"E"
2944,784799,60369.1538461538,13,"2002-07-26",811377,"D"
2945,567598,2742.0193236715,207,"2002-03-29",811384,"C"
2946,386563,193281.5,2,"2001-11-09",811530,"D"
2947,630276,126055.2,5,"2002-05-07",811606,"E"
2948,3640052,18109.7114427861,201,"2004-02-06",811959,"D"
2949,352209,117403,3,"2001-10-06",811961,"D"
2950,354050,15393.4782608696,23,"2001-10-08",812035,"D"
2951,14931744,74658.72,200,"2005-07-05",812049,"E"
2952,589103,117820.6,5,"2002-04-12",812126,"D"
2953,19745,9872.5,2,"1998-11-20",812567,"D"
2954,537737,179245.666666667,3,"2002-03-10",812569,"D"
2955,459273,114818.25,4,"2002-01-11",812600,"D"
2956,7466824,37148.3781094527,201,"2004-10-25",812615,"E"
2957,121045,60522.5,2,"2000-09-11",812804,"D"
2958,618329,154582.25,4,"2002-04-30",812842,"D"
2959,44346,22173,2,"1999-09-11",812984,"D"
2960,447748,89549.6,5,"2002-01-02",813003,"D"
2961,668023,111337.166666667,6,"2002-05-28",813014,"D"
2962,380387,190193.5,2,"2001-11-03",813096,"E"
2963,474696,237348,2,"2002-01-23",813188,"D"
2964,42370,21185,2,"1999-08-25",813264,"C"
2965,1636428,7982.5756097561,205,"2003-04-20",813276,"E"
2966,531523,177174.333333333,3,"2002-03-05",813305,"D"
2967,535700,89283.3333333333,6,"2002-03-08",813328,"E"
2968,254537,63634.25,4,"2001-06-10",813345,"D"
2969,625230,312615,2,"2002-05-04",813365,"D"
2970,2413923,12009.5671641791,201,"2003-09-09",813487,"E"
2971,5833965,29169.825,200,"2004-07-27",813491,"D"
2972,590722,59072.2,10,"2002-04-13",813524,"E"
2973,619262,61926.2,10,"2002-04-30",813531,"C"
2974,605906,201968.666666667,3,"2002-04-22",813621,"E"
2975,691785,230595,3,"2002-06-10",813645,"D"
2976,522406,87067.6666666667,6,"2002-02-27",813670,"D"
2977,246110,123055,2,"2001-05-28",813887,"C"
2978,47321860,639484.594594595,74,"2006-08-30",813932,"D"
2979,554388,277194,2,"2002-03-21",814090,"D"
2980,579622,193207.333333333,3,"2002-04-06",814105,"E"
2981,79096,39548,2,"2000-04-09",814111,"C"
2982,525965,131491.25,4,"2002-03-02",814153,"D"
2983,1235185,6084.65517241379,203,"2003-01-07",814158,"C"
2984,273978,136989,2,"2001-07-07",814253,"E"
2985,1855571,9277.855,200,"2003-06-05",814256,"D"
2986,568794,43753.3846153846,13,"2002-03-30",814261,"D"
2987,187837,93918.5,2,"2001-02-19",814279,"C"
2988,1366396,6797.99004975124,201,"2003-02-13",814304,"D"
2989,8647269,43021.2388059701,201,"2004-12-18",814316,"E"
2990,46482734,281713.539393939,165,"2006-08-23",814343,"E"
2991,597980,199326.666666667,3,"2002-04-17",814346,"D"
2992,594799,198266.333333333,3,"2002-04-16",814407,"C"
2993,1555646,7778.23,200,"2003-04-01",814471,"C"
2994,46799993,238775.474489796,196,"2006-08-26",814473,"D"
2995,444086,88817.2,5,"2001-12-30",814567,"D"
2996,43978816,219894.08,200,"2006-08-03",814713,"E"
2997,6914026,34570.13,200,"2004-09-27",814859,"D"
2998,437750,218875,2,"2001-12-25",814918,"D"
2999,445290,222645,2,"2001-12-31",815031,"D"
3000,6665248,33326.24,200,"2004-09-14",815069,"D"
3001,484150,242075,2,"2002-01-30",815096,"D"
3002,188255,94127.5,2,"2001-02-20",815106,"D"
3003,98784,49392,2,"2000-06-29",815144,"D"
3004,269754,89918,3,"2001-07-01",815233,"C"
3005,255055,127527.5,2,"2001-06-10",815293,"D"
3006,131206,43735.3333333333,3,"2000-10-11",815453,"C"
3007,347710,173855,2,"2001-10-02",815459,"E"
3008,334088,83522,4,"2001-09-17",815463,"C"
3009,254580,63645,4,"2001-06-10",815545,"D"
3010,546021,109204.2,5,"2002-03-15",815577,"D"
3011,13204,6602,2,"1998-06-26",815632,"C"
3012,79330,39665,2,"2000-04-10",815736,"D"
3013,3421,1710.5,2,"1997-02-18",815828,"D"
3014,328947,82236.75,4,"2001-09-11",815840,"D"
3015,185379,46344.75,4,"2001-02-14",815875,"D"
3016,350132,58355.3333333333,6,"2001-10-04",815946,"D"
3017,263845,131922.5,2,"2001-06-23",815950,"D"
3018,332612,83153,4,"2001-09-15",815973,"D"
3019,253852,126926,2,"2001-06-09",816016,"D"
3020,447686,89537.2,5,"2002-01-02",816129,"D"
3021,613742,204580.666666667,3,"2002-04-27",816154,"E"
3022,508543,254271.5,2,"2002-02-17",816166,"D"
3023,388161,97040.25,4,"2001-11-11",816203,"D"
3024,79636,39818,2,"2000-04-12",816234,"C"
3025,689377,62670.6363636364,11,"2002-06-08",816242,"D"
3026,77236,38618,2,"2000-03-31",816330,"D"
3027,169684,42421,4,"2001-01-13",816417,"C"
3028,10075221,50125.4776119403,201,"2005-02-11",816596,"D"
3029,183235,91617.5,2,"2001-02-10",816617,"D"
3030,547695,273847.5,2,"2002-03-16",816632,"E"
3031,551412,137853,4,"2002-03-19",816640,"E"
3032,148709,74354.5,2,"2000-11-26",816653,"D"
3033,782046,156409.2,5,"2002-07-24",816679,"E"
3034,9962,4981,2,"1998-03-15",816717,"C"
3035,2203501,10908.4207920792,202,"2003-08-07",816812,"C"
3036,1173049,5190.48230088496,226,"2002-12-19",816838,"D"
3037,492879,246439.5,2,"2002-02-06",816952,"D"
3038,22501,11250.5,2,"1999-01-06",816954,"C"
3039,430370,71728.3333333333,6,"2001-12-18",816979,"D"
3040,681043,113507.166666667,6,"2002-06-04",817000,"D"
3041,778088,259362.666666667,3,"2002-07-23",817010,"D"
3042,2156477,10782.385,200,"2003-07-30",817060,"D"
3043,271738,67934.5,4,"2001-07-04",817095,"D"
3044,219407,73135.6666666667,3,"2001-04-17",817113,"D"
3045,369913,184956.5,2,"2001-10-24",817171,"D"
3046,239109,119554.5,2,"2001-05-18",817183,"D"
3047,688120,229373.333333333,3,"2002-06-08",817200,"D"
3048,113058,37686,3,"2000-08-18",817231,"C"
3049,508088,254044,2,"2002-02-17",817246,"E"
3050,667416,111236,6,"2002-05-28",817268,"E"
3051,10772713,53863.565,200,"2005-03-08",817288,"E"
3052,362109,90527.25,4,"2001-10-16",817381,"D"
3053,11406988,57034.94,200,"2005-03-29",817462,"D"
3054,429474,214737,2,"2001-12-18",817547,"D"
3055,464225,58028.125,8,"2002-01-15",817626,"D"
3056,555013,185004.333333333,3,"2002-03-21",817645,"E"
3057,390284,65047.3333333333,6,"2001-11-13",817657,"D"
3058,445317,148439,3,"2001-12-31",817806,"D"
3059,149797,74898.5,2,"2000-11-28",817853,"C"
3060,418585,104646.25,4,"2001-12-08",817900,"C"
3061,642102,160525.5,4,"2002-05-13",817915,"D"
3062,154359,77179.5,2,"2000-12-09",818024,"D"
3063,698449,174612.25,4,"2002-06-13",818092,"D"
3064,3558714,17275.3106796117,206,"2004-01-28",818176,"E"
3065,394516,131505.333333333,3,"2001-11-17",818229,"D"
3066,214660,107330,2,"2001-04-09",818337,"D"
3067,674744,134948.8,5,"2002-06-01",818340,"D"
3068,30058931,149546.92039801,201,"2006-03-17",818377,"D"
3069,652534,43502.2666666667,15,"2002-05-19",818437,"C"
3070,499862,99972.4,5,"2002-02-11",818453,"D"
3071,297477,148738.5,2,"2001-08-06",818489,"C"
3072,8355103,41567.6766169154,201,"2004-12-05",818591,"D"
3073,285420,95140,3,"2001-07-22",818603,"D"
3074,705644,176411,4,"2002-06-17",818614,"D"
3075,299,149.5,2,"1994-09-13",818690,"B"
3076,124461,41487,3,"2000-09-22",818703,"D"
3077,2121261,10449.5615763547,203,"2003-07-24",818737,"D"
3078,329584,109861.333333333,3,"2001-09-12",818796,"D"
3079,532127,177375.666666667,3,"2002-03-06",818836,"D"
3080,182875,91437.5,2,"2001-02-09",818902,"E"
3081,518316,57590.6666666667,9,"2002-02-24",819040,"C"
3082,798236,99779.5,8,"2002-08-01",819097,"D"
3083,77591,25863.6666666667,3,"2000-04-02",819159,"D"
3084,21071,10535.5,2,"1998-12-13",819184,"C"
3085,457055,152351.666666667,3,"2002-01-09",819268,"D"
3086,2858987,14223.815920398,201,"2003-11-10",819302,"E"
3087,386201,128733.666666667,3,"2001-11-09",819320,"E"
3088,2074111,10318.960199005,201,"2003-07-15",819369,"E"
3089,847876,282625.333333333,3,"2002-08-23",819375,"E"
3090,181050,45262.5,4,"2001-02-05",819381,"D"
3091,210855,105427.5,2,"2001-04-02",819425,"C"
3092,801664,80166.4,10,"2002-08-02",819522,"D"
3093,683867,3335.93658536585,205,"2002-06-05",819606,"D"
